sub_region,census_fips_code,place_id,date,user_id,place,percent_change_from_baseline
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-04,4831,retail and recreation,-18
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-04,4831,grocery and pharmacy,-5
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-04,4831,parks,-34
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-04,4831,transit stations,22
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-04,4831,workplaces,-33
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-04,4831,residential,8
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-05,4832,retail and recreation,-18
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-05,4832,grocery and pharmacy,-10
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-05,4832,parks,-29
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-05,4832,transit stations,-5
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-05,4832,workplaces,-33
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-05,4832,residential,10
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-06,4833,retail and recreation,-18
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-06,4833,grocery and pharmacy,-10
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-06,4833,parks,-32
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-06,4833,transit stations,-13
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-06,4833,workplaces,-33
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-06,4833,residential,10
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-07,4834,retail and recreation,-22
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-07,4834,grocery and pharmacy,-14
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-07,4834,parks,-34
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-07,4834,transit stations,-13
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-07,4834,workplaces,-33
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-07,4834,residential,10
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-08,4835,retail and recreation,-22
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-08,4835,grocery and pharmacy,-15
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-08,4835,parks,-35
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-08,4835,transit stations,-17
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-08,4835,workplaces,-28
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-08,4835,residential,10
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-09,4836,retail and recreation,-21
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-09,4836,grocery and pharmacy,-15
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-09,4836,parks,-41
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-09,4836,transit stations,3
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-09,4836,workplaces,-16
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-09,4836,residential,7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-10,4837,retail and recreation,-21
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-10,4837,grocery and pharmacy,-16
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-10,4837,parks,-40
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-10,4837,transit stations,-5
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-10,4837,workplaces,-18
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-10,4837,residential,7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-11,4838,retail and recreation,-20
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-11,4838,grocery and pharmacy,-13
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-11,4838,parks,-34
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-11,4838,transit stations,-17
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-11,4838,workplaces,-33
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-11,4838,residential,9
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-12,4839,retail and recreation,-20
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-12,4839,grocery and pharmacy,-11
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-12,4839,parks,-26
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-12,4839,transit stations,-13
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-12,4839,workplaces,-31
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-12,4839,residential,9
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-13,4840,retail and recreation,-20
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-13,4840,grocery and pharmacy,-15
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-13,4840,parks,-32
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-13,4840,transit stations,-14
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-13,4840,workplaces,-32
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-13,4840,residential,9
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-14,4841,retail and recreation,-22
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-14,4841,grocery and pharmacy,-16
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-14,4841,parks,-29
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-14,4841,transit stations,-7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-14,4841,workplaces,-34
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-14,4841,residential,9
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-15,4842,retail and recreation,-23
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-15,4842,grocery and pharmacy,-17
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-15,4842,parks,-27
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-15,4842,transit stations,-12
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-15,4842,workplaces,-31
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-15,4842,residential,10
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-16,4843,retail and recreation,-22
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-16,4843,grocery and pharmacy,-13
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-16,4843,parks,-21
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-16,4843,transit stations,4
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-16,4843,workplaces,-19
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-16,4843,residential,6
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-17,4844,retail and recreation,-20
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-17,4844,grocery and pharmacy,-16
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-17,4844,parks,-18
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-17,4844,transit stations,2
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-17,4844,workplaces,-21
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-17,4844,residential,6
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-18,4845,retail and recreation,-20
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-18,4845,grocery and pharmacy,-13
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-18,4845,parks,-12
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-18,4845,transit stations,-9
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-18,4845,workplaces,-51
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-18,4845,residential,12
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-19,4846,retail and recreation,-23
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-19,4846,grocery and pharmacy,-12
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-19,4846,parks,-32
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-19,4846,transit stations,-11
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-19,4846,workplaces,-30
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-19,4846,residential,9
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-20,4847,retail and recreation,-22
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-20,4847,grocery and pharmacy,-16
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-20,4847,parks,-38
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-20,4847,transit stations,-11
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-20,4847,workplaces,-30
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-20,4847,residential,10
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-21,4848,retail and recreation,-23
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-21,4848,grocery and pharmacy,-19
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-21,4848,parks,-45
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-21,4848,transit stations,-12
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-21,4848,workplaces,-31
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-21,4848,residential,10
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-22,4849,retail and recreation,-23
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-22,4849,grocery and pharmacy,-16
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-22,4849,parks,-34
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-22,4849,transit stations,-12
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-22,4849,workplaces,-26
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-22,4849,residential,9
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-23,4850,retail and recreation,-21
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-23,4850,grocery and pharmacy,-14
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-23,4850,parks,-29
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-23,4850,transit stations,11
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-23,4850,workplaces,-14
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-23,4850,residential,6
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-24,4851,retail and recreation,-30
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-24,4851,grocery and pharmacy,-24
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-24,4851,parks,-58
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-24,4851,transit stations,0
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-24,4851,workplaces,-21
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-24,4851,residential,8
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-25,4852,retail and recreation,-26
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-25,4852,grocery and pharmacy,-19
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-25,4852,parks,-53
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-25,4852,transit stations,0
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-25,4852,workplaces,-32
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-25,4852,residential,10
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-26,4853,retail and recreation,-33
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-26,4853,grocery and pharmacy,-30
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-26,4853,parks,-32
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-26,4853,transit stations,-2
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-26,4853,workplaces,-48
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-26,4853,residential,17
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-27,4854,retail and recreation,-19
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-27,4854,grocery and pharmacy,-15
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-27,4854,parks,-37
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-27,4854,transit stations,2
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-27,4854,workplaces,-31
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-27,4854,residential,10
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-28,4855,retail and recreation,-21
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-28,4855,grocery and pharmacy,-16
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-28,4855,parks,-36
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-28,4855,transit stations,-3
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-28,4855,workplaces,-30
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-28,4855,residential,9
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-29,4856,retail and recreation,-22
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-29,4856,grocery and pharmacy,-19
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-29,4856,parks,-42
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-29,4856,transit stations,-9
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-29,4856,workplaces,-26
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-29,4856,residential,9
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-30,4857,retail and recreation,-18
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-30,4857,grocery and pharmacy,-14
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-30,4857,parks,-26
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-30,4857,transit stations,8
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-30,4857,workplaces,-12
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-30,4857,residential,5
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-31,4858,retail and recreation,-18
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-31,4858,grocery and pharmacy,-16
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-31,4858,parks,-22
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-31,4858,transit stations,7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-31,4858,workplaces,-17
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-01-31,4858,residential,5
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-01,4859,retail and recreation,-18
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-01,4859,grocery and pharmacy,-14
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-01,4859,parks,-31
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-01,4859,transit stations,-7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-01,4859,workplaces,-31
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-01,4859,residential,7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-02,4860,retail and recreation,-18
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-02,4860,grocery and pharmacy,-16
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-02,4860,parks,-18
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-02,4860,transit stations,-10
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-02,4860,workplaces,-28
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-02,4860,residential,8
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-03,4861,retail and recreation,-15
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-03,4861,grocery and pharmacy,-11
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-03,4861,parks,-28
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-03,4861,transit stations,-13
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-03,4861,workplaces,-28
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-03,4861,residential,7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-04,4862,retail and recreation,-21
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-04,4862,grocery and pharmacy,-12
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-04,4862,parks,-32
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-04,4862,transit stations,-16
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-04,4862,workplaces,-29
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-04,4862,residential,7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-05,4863,retail and recreation,-21
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-05,4863,grocery and pharmacy,-18
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-05,4863,parks,-28
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-05,4863,transit stations,-15
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-05,4863,workplaces,-26
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-05,4863,residential,8
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-06,4864,retail and recreation,-19
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-06,4864,grocery and pharmacy,-11
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-06,4864,parks,-23
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-06,4864,transit stations,1
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-06,4864,workplaces,-15
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-06,4864,residential,5
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-07,4865,retail and recreation,-24
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-07,4865,grocery and pharmacy,-13
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-07,4865,parks,-36
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-07,4865,transit stations,-7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-07,4865,workplaces,-16
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-07,4865,residential,4
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-08,4866,retail and recreation,-20
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-08,4866,grocery and pharmacy,-17
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-08,4866,parks,-31
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-08,4866,transit stations,-7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-08,4866,workplaces,-29
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-08,4866,residential,6
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-09,4867,retail and recreation,-19
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-09,4867,grocery and pharmacy,-15
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-09,4867,parks,-23
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-09,4867,transit stations,-11
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-09,4867,workplaces,-28
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-09,4867,residential,7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-10,4868,retail and recreation,-17
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-10,4868,grocery and pharmacy,-12
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-10,4868,parks,-34
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-10,4868,transit stations,-9
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-10,4868,workplaces,-29
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-10,4868,residential,7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-11,4869,retail and recreation,-16
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-11,4869,grocery and pharmacy,-11
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-11,4869,parks,-26
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-11,4869,transit stations,-9
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-11,4869,workplaces,-29
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-11,4869,residential,7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-12,4870,retail and recreation,-18
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-12,4870,grocery and pharmacy,-12
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-12,4870,parks,-31
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-12,4870,transit stations,-11
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-12,4870,workplaces,-29
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-12,4870,residential,8
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-13,4871,retail and recreation,-14
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-13,4871,grocery and pharmacy,-7
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-13,4871,parks,-12
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-13,4871,transit stations,10
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-13,4871,workplaces,-15
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-13,4871,residential,4
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-14,4872,retail and recreation,-12
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-14,4872,grocery and pharmacy,-8
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-14,4872,parks,-25
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-14,4872,transit stations,-2
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-14,4872,workplaces,-15
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-14,4872,residential,5
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-15,4873,retail and recreation,-20
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-15,4873,grocery and pharmacy,-16
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-15,4873,parks,-20
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-15,4873,transit stations,-9
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-15,4873,workplaces,-52
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-15,4873,residential,11
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-16,4874,retail and recreation,-24
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-16,4874,grocery and pharmacy,-17
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-16,4874,parks,-38
Cochise County,04003,ChIJ30PnwuKo14YRUhvNr6Cpals,2021-02-16,4874,transit stations,-25
